,CITATION NUMBER,OFF FROM DATE,OFF TIME,RACE-ORIGIN CODE,CASE PARTY SEX,REASON FOR STOP,RACE KNOWN,VL STREET NAME,MSEARCH Y/N,MSEARCH TYPE,MSEARCH FOUND,latitude,longitude
1527,14055964.0,10/14/2015 12:00:00 AM,15:23:00,H,F,1.0,N,1200 BLOCK EAST BRAKER LANE,N,,,30.373398,-97.66766
1528,14056454.0,01/06/2015 12:00:00 AM,0:51:00,B,M,1.0,N,300 BLOCK WEST KOENIG LANE,N,,,30.322971,-97.72202
1529,14056456.0,01/05/2015 12:00:00 AM,22:50:00,W,M,1.0,N,7300 BLOCK CAMERON ROAD,Y,3.0,6.0,30.327827,-97.69126
1530,14056457.0,01/12/2015 12:00:00 AM,22:15:00,W,F,1.0,N,10200 BLOCK NORTH IH 35,N,,,30.4367853,-97.66923039999999
1531,14056459.0,01/22/2015 12:00:00 AM,20:29:00,B,M,5.0,N,5600 BLCOK CAMERON ROAD,N,,,30.3138065,-97.704568
1532,14056462.0,08/08/2015 12:00:00 AM,21:49:00,H,F,1.0,N,CLAYTON LANE,N,,,30.3205616,-97.70657250000001
1533,14056465.0,08/16/2015 12:00:00 AM,0:21:00,W,F,1.0,N,AVENUE F,N,,,30.3120998,-97.7245739
1534,14056726.0,10/09/2015 12:00:00 AM,13:15:00,W,F,1.0,N,13300 BLOCK NORTH US HIGHWAY 183,N,,,29.3566206,-97.3379054
1535,14056727.0,10/09/2015 12:00:00 AM,13:30:00,H,M,1.0,N,13700 BLOCK NORTH HIGHWAY 183,N,,,34.1460563,-99.11271959999999
1536,14056822.0,01/27/2015 12:00:00 AM,16:10:00,B,M,5.0,N,6400 BLOCK NORTH LAMAR BOULEVARD,N,,,30.332237,-97.7224
1537,14056824.0,02/09/2015 12:00:00 AM,18:30:00,W,M,1.0,N,EAST 53RD STREET AT DUVAL STREET,N,,,30.316423,-97.71853
1538,14056826.0,05/11/2015 12:00:00 AM,17:27:00,W,F,1.0,N,1800 BLOCK WEST RUNDBERG LANE,N,,,30.36933,-97.710625
1539,14056827.0,09/02/2015 12:00:00 AM,20:46:00,H,M,5.0,N,8900 BLOCK NORTH LAMAR,Y,5.0,4.0,30.357668,-97.70011
1540,14056828.0,09/15/2015 12:00:00 AM,0:00:00,H,F,5.0,N,7800 BLOCK CAMERON ROAD,N,,,30.333906,-97.685555
1541,14056866.0,02/09/2015 12:00:00 AM,14:55:00,W,F,1.0,N,7400 BLOCK US HIGHWAY 290,N,,,30.231998,-97.87736
1542,14056867.0,02/09/2015 12:00:00 AM,15:20:00,W,M,1.0,N,7400 BLOCK US HIGHWAY 290,N,,,30.231998,-97.87736
1543,14056868.0,02/09/2015 12:00:00 AM,16:00:00,B,F,1.0,N,7400 BLOCK US HIGHWAY 290,N,,,30.231998,-97.87736
1544,14056869.0,02/09/2015 12:00:00 AM,16:25:00,W,M,1.0,N,7400 BLOCK US HIGHWAY 290,N,,,30.231998,-97.87736
1545,14056870.0,02/09/2015 12:00:00 AM,16:40:00,W,M,1.0,N,7400 BLOCK EAST US HIGHWAY 290,N,,,30.231998,-97.87736
1546,14056871.0,02/09/2015 12:00:00 AM,16:55:00,H,F,1.0,N,7400 BLOCK US HIGHWAY 290,N,,,30.231998,-97.87736
1547,14056872.0,02/09/2015 12:00:00 AM,17:25:00,W,F,1.0,N,7400 BLOCK EAST US HIGHWAY 290,N,,,30.231998,-97.87736
1548,14056873.0,02/09/2015 12:00:00 AM,17:40:00,B,M,1.0,N,7400 BLOCK US HIGHWAY 290,N,,,30.231998,-97.87736
1549,14056874.0,02/09/2015 12:00:00 AM,18:20:00,W,F,1.0,N,7400 BLOCK EAST US HIGHWAY 290,N,,,30.231998,-97.87736
1550,14056875.0,02/09/2015 12:00:00 AM,18:40:00,H,M,1.0,N,7400 BLOCK EAST US HIGHWAY 290,N,,,30.231998,-97.87736
1551,14056969.0,12/28/2015 12:00:00 AM,8:16:00,H,F,,N,SOUTH 1ST STREET,N,,,30.2068056,-97.7823576
1552,14056970.0,12/28/2015 12:00:00 AM,1:02:00,,,,N,SOUTH CONGRESS AVENUE,N,,,30.2133147,-97.7700095
1553,14056996.0,02/17/2015 12:00:00 AM,0:00:00,W,F,5.0,N,4200 BLOCK PRESIDENTIAL BLVD,N,,,30.2027908,-97.66655829999999
1554,14056997.0,10/18/2015 12:00:00 AM,18:00:00,W,M,5.0,N,3300 BLOCK EMMA BROWING AVENUE,N,,,30.1955947,-97.6639522
1555,14056998.0,12/06/2015 12:00:00 AM,15:40:00,W,M,5.0,N,10100 BLOCK HOTEL DRIVE,N,,,30.2092453,-97.6604871
1556,14057044.0,01/08/2015 12:00:00 AM,7:20:00,O,F,2.0,N,3700 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2027851,-97.6668451
1557,14057045.0,01/14/2015 12:00:00 AM,11:40:00,W,M,1.0,N,3600 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2038838,-97.666436
1558,14057062.0,01/06/2015 12:00:00 AM,11:55:00,H,F,1.0,N,2400 BLOCK EAST US HIGHWAY 71,N,,,30.2269169,-97.7697774
1559,14057063.0,02/09/2015 12:00:00 AM,7:45:00,H,M,1.0,N,2600 BLOCK EAST SH 71,N,,,30.2115811,-97.65621829999999
1560,14057065.0,02/11/2015 12:00:00 AM,12:26:00,B,F,9.0,N,2800 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2027851,-97.6668451
1561,14057287.0,02/18/2015 12:00:00 AM,11:00:00,W,F,1.0,N,3600 PRESIDENTIAL BOULEVARD,N,,,30.2038838,-97.666436
1562,14057288.0,04/01/2015 12:00:00 AM,11:40:00,B,F,5.0,N,9515 HOTLZ DRIVE,N,,,30.2114267,-97.66389389999999
1563,14057290.0,07/06/2015 12:00:00 AM,12:39:00,W,F,1.0,N,3600 PRESIDENTIAL BOULEVARD,N,,,30.2038838,-97.666436
1564,14057291.0,07/14/2015 12:00:00 AM,7:24:00,W,M,1.0,N,3600 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2038838,-97.666436
1565,14057292.0,09/05/2015 12:00:00 AM,7:55:00,W,M,1.0,N,3600 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2038838,-97.666436
1566,14057293.0,09/07/2015 12:00:00 AM,13:05:00,B,M,1.0,N,2800 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2027851,-97.6668451
1567,14057319.0,04/09/2015 12:00:00 AM,0:00:00,W,M,1.0,N,400 BASTROP HIGHWAY,N,,,30.239752,-97.6882
1568,14057320.0,05/28/2015 12:00:00 AM,21:08:00,W,M,1.0,N,5200 EMMA BROWNING AVENUE,N,,,30.1795349,-97.66777429999999
1569,14057321.0,05/28/2015 12:00:00 AM,21:22:00,H,M,1.0,N,4300 SOUTH US HIGHWAY 183,N,,,30.188818,-97.686066
1570,14057323.0,06/15/2015 12:00:00 AM,4:40:00,B,F,1.0,N,3600 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2038838,-97.666436
1571,14057356.0,04/13/2015 12:00:00 AM,20:11:00,B,M,1.0,N,3300 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2027851,-97.6668451
1572,14057366.0,06/13/2015 12:00:00 AM,8:06:00,H,M,1.0,N,MATTIE STREET AT,N,,,30.2949199,-97.70272899999999
1573,14057407.0,07/21/2015 12:00:00 AM,8:12:00,B,M,1.0,N,2400 EAST HIGHWAY 71 SERVICE ROAD,N,,,30.2145231,-97.661884
1574,14057408.0,12/18/2015 12:00:00 AM,10:45:00,A,M,1.0,N,3600 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2038838,-97.666436
1575,14057439.0,02/16/2015 12:00:00 AM,22:30:00,W,,1.0,N,HOTEL DRIVE,N,,,30.2075593,-97.6610391
1576,14057440.0,08/23/2015 12:00:00 AM,22:16:00,A,F,1.0,N,EMPLOYEE AVENUE,N,,,30.2097212,-97.6645554
1577,14057441.0,10/15/2015 12:00:00 AM,23:25:00,B,M,1.0,N,PRESIDENTIAL BOULEVARD,N,,,30.2081461,-97.6627498
1578,14057456.0,07/21/2015 12:00:00 AM,21:25:00,H,F,1.0,N,3100 BLOCK FM 973,N,,,30.241194,-97.62189
1579,14057534.0,01/30/2015 12:00:00 AM,17:10:00,H,M,1.0,N,2200 BLOCK EAST STATE HIGHWAY 71,N,,,30.216354,-97.74152
1580,14057535.0,03/10/2015 12:00:00 AM,17:45:00,H,M,1.0,N,SPIRIT OF TEXAS,N,,,30.21142469999999,-97.66753159999999
1581,14057536.0,02/17/2015 12:00:00 AM,19:29:00,H,M,1.0,N,7900 BLOCK EAST BEN WHITE BOULEVARD,N,,,30.219522,-97.68813
1582,14057562.0,01/05/2015 12:00:00 AM,12:19:00,W,F,1.0,N,3600 BLOCK RESIDENTIAL BOULEVARD,N,,,30.2038838,-97.666436
1583,14057564.0,01/13/2015 12:00:00 AM,8:48:00,W,,1.0,N,3600 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2038838,-97.666436
1584,14057565.0,02/01/2015 12:00:00 AM,10:42:00,H,M,1.0,N,3000 BLOCK EAST SH-71,N,,,30.2063828,-97.6460415
1585,14057566.0,03/04/2015 12:00:00 AM,10:11:00,H,M,1.0,N,3400 BLOCK SPIRIT OF TEXAS DRIVE,N,,,30.2047239,-97.6723184
1586,14057567.0,03/30/2015 12:00:00 AM,6:40:00,H,M,1.0,N,4200 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2027908,-97.66655829999999
1587,14057569.0,04/06/2015 12:00:00 AM,9:46:00,W,M,1.0,N,3600 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2038838,-97.666436
1588,14057570.0,04/11/2015 12:00:00 AM,9:14:00,H,F,1.0,N,3500 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2027851,-97.6668451
1589,14057571.0,04/13/2015 12:00:00 AM,6:23:00,H,M,1.0,N,2800 BLOCK OF EAST SH 71,N,,,30.209252,-97.65164659999999
1590,14057572.0,04/13/2015 12:00:00 AM,8:56:00,W,F,1.0,N,3600 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2038838,-97.666436
1591,14057573.0,04/27/2015 12:00:00 AM,10:36:00,W,F,1.0,N,3600 BLOCK PRESIDENTIAL BOULVARD,N,,,30.2038838,-97.666436
1592,14057574.0,04/29/2015 12:00:00 AM,12:21:00,W,M,1.0,N,3600 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2038838,-97.666436
1593,14057575.0,04/30/2015 12:00:00 AM,8:55:00,W,M,1.0,N,3600 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2038838,-97.666436
1594,14057576.0,06/06/2015 12:00:00 AM,7:28:00,W,M,1.0,N,3600 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2038838,-97.666436
1595,14057577.0,06/22/2015 12:00:00 AM,13:38:00,ME,M,1.0,N,2300 BLOCK EAST SH 71 SERVICE ROAD,N,,,30.2154584,-97.66348149999999
1596,14057578.0,06/23/2015 12:00:00 AM,9:32:00,W,M,1.0,N,2300 BLOCK EAST STATE HIGHWAY 71,N,,,30.21608,-97.73865
1597,14057579.0,06/25/2015 12:00:00 AM,9:05:00,W,M,1.0,N,2400 BLOCK SPIRIT OF TEXAS DRIVE,N,,,30.2136155,-97.6651042
1598,14057580.0,06/25/2015 12:00:00 AM,9:15:00,W,M,1.0,N,2400 BLOCK EAST SH 71 SERVICE ROAD,N,,,30.2145231,-97.661884
1599,14057581.0,06/29/2015 12:00:00 AM,11:03:00,W,M,1.0,N,5600 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2027908,-97.66655829999999
1600,14057583.0,07/01/2015 12:00:00 AM,10:35:00,W,M,1.0,N,3600 PRESIDENTIAL BOULEVARD,N,,,30.2038838,-97.666436
1601,14057584.0,07/09/2015 12:00:00 AM,14:00:00,H,F,1.0,N,9800 BLOCK EMMA BROWNING S BOULEVARD,N,,,30.1748761,-97.67046599999999
1602,14057585.0,07/12/2015 12:00:00 AM,10:23:00,W,F,1.0,N,3600 BLOCK  PRESIDENTIAL BOULEVARD,N,,,30.2038838,-97.666436
1603,14057647.0,02/02/2015 12:00:00 AM,16:30:00,W,M,1.0,N,EMPLOYEE AVENUE AT HOTEL DRIVE,N,,,30.2115257,-97.66258859999999
1604,14057648.0,02/13/2015 12:00:00 AM,7:32:00,H,F,1.0,N,3600 PRESIDENTIAL BOULEVARD,N,,,30.2038838,-97.666436
1605,14057649.0,03/10/2015 12:00:00 AM,8:48:00,W,M,1.0,N,3600 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2038838,-97.666436
1606,14057650.0,03/10/2015 12:00:00 AM,9:35:00,H,M,1.0,N,3600 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2038838,-97.666436
1607,14057651.0,03/16/2015 12:00:00 AM,13:23:00,W,F,1.0,N,3600 BLOCK PRESIDENTIAL BLVD,N,,,30.2038838,-97.666436
1608,14057652.0,03/17/2015 12:00:00 AM,7:22:00,B,M,1.0,N,3500 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2027851,-97.6668451
1609,14057653.0,03/17/2015 12:00:00 AM,8:15:00,W,M,1.0,N,3400 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2027851,-97.6668451
1610,14057654.0,03/17/2015 12:00:00 AM,8:40:00,H,M,1.0,N,3400 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2027851,-97.6668451
1611,14057655.0,03/17/2015 12:00:00 AM,9:53:00,W,F,1.0,N,3400 BLOCK PRESIDENTAL BOULEVARD,N,,,30.2027851,-97.6668451
1612,14057871.0,03/15/2015 12:00:00 AM,20:00:00,B,M,2.0,N,1500 BLOCK SOUTH IH 35,N,,,30.24306,-97.73605500000001
1613,14058141.0,10/01/2015 12:00:00 AM,17:23:00,H,F,1.0,N,90 BLOCK CHICON STREET,N,,,30.25626,-97.72502
1614,14058375.0,01/06/2015 12:00:00 AM,21:59:00,B,M,1.0,N,HUNTERS CHASE DRIVE,N,,,30.4459311,-97.76986430000001
1615,14058940.0,02/02/2015 12:00:00 AM,21:21:00,B,M,1.0,N,9400 BURNET ROAD,N,,,30.3776577,-97.72539100000002
1616,14058941.0,02/02/2015 12:00:00 AM,21:53:00,H,M,1.0,N,10300 BURNET ROAD,N,,,30.37335,-97.7263
1617,14058942.0,02/03/2015 12:00:00 AM,15:26:00,W,M,9.0,Y,11300 BLOCK NORTH MOPAC EXPRESSWAY,N,,,30.401426,-97.73015
1618,14058943.0,02/03/2015 12:00:00 AM,14:43:00,W,F,9.0,Y,12400 BLOCK NORTH MOPAC EXPRESSWAY,N,,,30.418325,-97.705414
1619,14058944.0,02/03/2015 12:00:00 AM,19:20:00,W,M,5.0,N,10900 BLOCK RESEARCH BOULEVARD,N,,,30.401855,-97.746155
1620,14058945.0,02/03/2015 12:00:00 AM,19:31:00,W,F,1.0,Y,13400 BLOCK BURNET ROAD,N,,,30.4073704,-97.7142832
1621,14059060.0,02/02/2015 12:00:00 AM,9:37:00,W,M,1.0,N,400 BLOCK EAST ANDERSON LANE,N,,,30.34213,-97.702835
1622,14059061.0,02/14/2015 12:00:00 AM,15:48:00,H,M,5.0,N,400 BLOCK EAST ANDERSON LANE,N,,,30.34213,-97.702835
1623,14059062.0,02/24/2015 12:00:00 AM,12:13:00,B,M,1.0,N,900 BLOCK EAST KOENIG LANE,N,,,30.321808,-97.709694
1624,14059063.0,04/17/2015 12:00:00 AM,16:47:00,H,M,2.0,Y,6300 BLOCK BERKMAN DRIVE,N,,,30.316877,-97.69087
1625,14059064.0,04/22/2015 12:00:00 AM,10:50:00,H,M,1.0,N,6000 BLOCK MIDDLE FISKVILLE ROAD,N,,,30.322605,-97.71069
1626,14059065.0,04/23/2015 12:00:00 AM,11:09:00,W,F,1.0,N,7500 BLOCK EAST US HIGHWAY 290,N,,,30.23178,-97.877716
1627,14059089.0,03/31/2015 12:00:00 AM,20:39:00,W,M,1.0,N,12600 BLOCK RESEARCH BOULEVARD,N,,,30.430607,-97.7631
1628,14059090.0,07/12/2015 12:00:00 AM,23:14:00,W,M,1.0,N,3600 BLOCK DUVAL ROAD,N,,,30.41123,-97.720894
1629,14059091.0,10/20/2015 12:00:00 AM,0:00:00,B,F,1.0,N,4800 BLOCK IH 35,N,,,30.306199,-97.713194
1630,14059246.0,08/19/2015 12:00:00 AM,10:40:00,W,M,1.0,N,7500 BLOCK SOUTH MO PAC EXPRESSWAY,N,,,30.35679,-97.74689
1631,14059248.0,09/01/2015 12:00:00 AM,11:10:00,W,M,1.0,N,8200 BLOCK MOPAC EXPRESSWAY SERVICE ROAD,N,,,30.368563,-97.743126
1632,14059249.0,09/02/2015 12:00:00 AM,7:15:00,H,M,1.0,N,1400 BLOCK ANDERSON LANE,N,,,30.351044,-97.72009
1633,14059250.0,09/29/2015 12:00:00 AM,11:10:00,W,F,1.0,N,6700 BLOCK MOPAC,N,,,30.3860104,-97.7363922
1634,14059251.0,09/29/2015 12:00:00 AM,11:35:00,B,M,1.0,N,8600 BLOCK MOPAC,N,,,30.2513333,-97.89204579999999
1635,14059252.0,09/29/2015 12:00:00 AM,11:45:00,W,F,1.0,N,7900 BLOCK MOPAC,N,,,30.414729,-97.850723
1636,14059253.0,09/29/2015 12:00:00 AM,14:50:00,W,M,1.0,N,3900 BLOCK WEST BOULEVARD,N,,,30.32885,-97.925545
1637,14059254.0,10/06/2015 12:00:00 AM,15:15:00,W,F,1.0,N,3900 BLOCK FARWEST BOULEVARD,N,,,30.357313,-97.76062139999999
1638,14059255.0,10/07/2015 12:00:00 AM,14:20:00,A,F,1.0,N,US HIGHWAY 183 SERVICE ROAD,N,,,30.36994899999999,-97.727419
1639,14059409.0,01/13/2015 12:00:00 AM,9:16:00,H,,1.0,N,5300 BLOCK NORTH IH 35 SERVICE ROAD,N,,,30.3122149,-97.70952729999999
1640,14059410.0,01/21/2015 12:00:00 AM,7:56:00,W,F,1.0,N,9300 BLOCK WEST PARMER LANE,N,,,30.478838,-97.765816
1641,14059411.0,01/21/2015 12:00:00 AM,12:18:00,W,F,1.0,N,WEST PARMER LANE,N,,,30.4488115,-97.7455229
1642,14059412.0,01/23/2015 12:00:00 AM,7:53:00,H,F,1.0,N,12600 BLOCK NORTH MOPAC EXPRESSWAY,N,,,30.421621,-97.704285
1643,14059413.0,02/02/2015 12:00:00 AM,13:53:00,H,F,1.0,N,7400 BLOCK NORTH  FM 620,N,,,30.407227,-97.852165
1644,14059414.0,02/07/2015 12:00:00 AM,14:37:00,W,F,1.0,N,2900 BLOCK SOUTH LAKELINE BOULEVARD,N,,,30.4778615,-97.80684260000001
1645,14059415.0,02/08/2015 12:00:00 AM,11:44:00,O,M,1.0,N,WEST PARMER LANE,N,,,30.4488115,-97.7455229
1646,14060037.0,01/08/2015 12:00:00 AM,8:21:00,H,F,1.0,N,NORTH IH 35 SERVICE ROAD,N,,,30.3747519,-97.6764406
1647,14060038.0,01/08/2015 12:00:00 AM,8:47:00,W,M,5.0,N,9000 TO 8200 BLOCK NORTH IH 35,N,,,30.3449956,-97.69723049999999
1648,14060039.0,01/30/2015 12:00:00 AM,12:46:00,W,M,5.0,N,1800 BLOCK SOUTH IH 35,N,,,30.2387528,-97.738631
1649,14060040.0,01/30/2015 12:00:00 AM,13:45:00,B,F,1.0,N,NORTH IH 35 SERVICE ROAD,N,,,30.3747519,-97.6764406
1650,14060041.0,03/02/2015 12:00:00 AM,7:50:00,H,F,1.0,N,13800 - 13200 BLOCK NORTH I H 35,N,,,30.4164283,-97.6739294
1651,14060043.0,05/11/2015 12:00:00 AM,13:32:00,H,M,5.0,N,1300 BLOCK EAST ST. JOHNS AVENUE,N,,,30.327063,-97.693306
1652,14060046.0,02/06/2015 12:00:00 AM,10:39:00,W,F,1.0,N,7000 TO 8000 BLOCK NORTH MOPAC,N,,,30.362934,-97.744446
1653,14060276.0,01/20/2015 12:00:00 AM,17:22:00,H,M,1.0,N,BRAKER LANE,N,,,30.3903915,-97.7152524
1654,14060277.0,01/21/2015 12:00:00 AM,15:13:00,W,F,1.0,N,PARMER LANE,N,,,30.4488115,-97.7455229
1655,14060278.0,01/21/2015 12:00:00 AM,15:50:00,W,M,1.0,N,PARMER LANE,N,,,30.4488115,-97.7455229
1656,14060279.0,01/21/2015 12:00:00 AM,16:10:00,B,M,1.0,N,PARMER LANE,N,,,30.4488115,-97.7455229
1657,14060280.0,01/21/2015 12:00:00 AM,16:45:00,A,M,1.0,N,PARMER LANE,N,,,30.4488115,-97.7455229
1658,14060281.0,02/04/2015 12:00:00 AM,15:40:00,W,M,1.0,N,PARMER AT IH-35 FRONTAGE,N,,,30.4077751,-97.6740045
1659,14060282.0,02/04/2015 12:00:00 AM,16:28:00,W,F,1.0,N,PARMER AT IH-35,N,,,30.4063776,-97.6664655
1660,14060283.0,02/04/2015 12:00:00 AM,16:55:00,W,F,1.0,N,PARMER AT IH-35,N,,,30.4063776,-97.6664655
1661,14060284.0,02/04/2015 12:00:00 AM,17:25:00,W,F,1.0,N,PARMER AT IH-35,N,,,30.4063776,-97.6664655
1662,14060287.0,03/24/2015 12:00:00 AM,15:50:00,A,M,1.0,N,PARMER,N,,,30.4616149,-97.7549452
1663,14060288.0,03/24/2015 12:00:00 AM,16:15:00,W,F,1.0,N,PARMER LANE,N,,,30.4488115,-97.7455229
1664,14060289.0,03/24/2015 12:00:00 AM,16:43:00,H,M,1.0,N,PARMER,N,,,30.4616149,-97.7549452
1665,14060290.0,03/24/2015 12:00:00 AM,17:00:00,W,F,1.0,N,PARMER,N,,,30.4616149,-97.7549452
1666,14060291.0,03/24/2015 12:00:00 AM,17:20:00,B,M,1.0,N,160 BLOCK EAST PARMER,N,,,30.4054793,-97.6648713
1667,14060292.0,03/24/2015 12:00:00 AM,17:37:00,W,M,1.0,N,PARMER,N,,,30.4616149,-97.7549452
1668,14060293.0,03/24/2015 12:00:00 AM,18:25:00,W,F,1.0,N,PARMER,N,,,30.4616149,-97.7549452
1669,14060294.0,03/24/2015 12:00:00 AM,19:20:00,A,M,1.0,N,PARMER,N,,,30.4616149,-97.7549452
1670,14060295.0,03/24/2015 12:00:00 AM,19:55:00,W,M,1.0,N,PARMER,N,,,30.4616149,-97.7549452
1671,14060346.0,02/12/2015 12:00:00 AM,18:20:00,H,F,5.0,N,400 BLOCK WEST ANDERSON LANE,N,,,30.345284,-97.706856
1672,14060347.0,04/02/2015 12:00:00 AM,19:30:00,H,M,1.0,N,MIDDLE FISKVILLE ROAD,N,,,30.32254979999999,-97.7107467
1673,14060348.0,04/09/2015 12:00:00 AM,17:00:00,W,M,5.0,N,NORTH LAMAR BOULEVARD,N,,,30.3457517,-97.714049
1674,14060349.0,04/22/2015 12:00:00 AM,18:30:00,W,M,5.0,N,5300 BLOCK IH 35 SERVICE ROAD,N,,,30.312034,-97.7095409
1675,14060351.0,05/23/2015 12:00:00 AM,0:00:00,W,M,5.0,N,WEST KOENIG LANE,N,,,30.3292592,-97.7282043
1676,14060354.0,06/19/2015 12:00:00 AM,17:20:00,H,M,5.0,N,8800 BLOCK RESEARCH BOULEVARD,N,,,30.3670253,-97.7192625
1677,14060355.0,07/21/2015 12:00:00 AM,18:00:00,W,F,5.0,N,700 BLOCK WEST ANDERSON LANE,N,,,30.348078,-97.71405
1678,14060940.0,02/27/2015 12:00:00 AM,0:00:00,W,M,1.0,N,1000 BLOCK WEST WILLIAM CANNON DRIVE,Y,4.0,2.0,30.199036,-97.79232
1679,14061014.0,07/26/2015 12:00:00 AM,19:45:00,H,M,5.0,N,1800 BLOCK WOOTEN PARK DRIVE,N,,,30.353785,-97.7239
1680,14061060.0,03/06/2015 12:00:00 AM,17:55:00,B,M,1.0,N,NORTH IH 35 SERVICE ROAD,Y,6.0,5.0,30.3747519,-97.6764406
1681,14061061.0,03/11/2015 12:00:00 AM,0:30:00,H,M,1.0,N,1200 BLOCK PARKER LANE,Y,3.0,5.0,30.243172,-97.729515
1682,14061062.0,04/01/2015 12:00:00 AM,23:20:00,H,F,1.0,N,2900 BLOCK SOUTH IH 35,N,,,30.2278688,-97.7457352
1683,14061063.0,05/25/2015 12:00:00 AM,16:50:00,W,M,1.0,Y,WEST 5TH STREET,Y,5.0,5.0,30.2713613,-97.7573185
1684,14061634.0,01/01/2015 12:00:00 AM,19:11:00,W,M,5.0,N,WEST 39TH STREET,N,,,30.3074444,-97.7448565
1685,14061635.0,01/06/2015 12:00:00 AM,15:09:00,H,M,5.0,N,3900 BLOCK NORTH LAMAR BOULEVARD,N,,,30.306303,-97.74237
1686,14061662.0,05/14/2015 12:00:00 AM,17:50:00,B,F,1.0,N,5400 BLOCK WALNUT GROVE,N,,,30.190495,-97.73866
1687,14061686.0,01/15/2015 12:00:00 AM,7:22:00,H,M,1.0,N,PARK PLAZA,N,,,30.3486792,-97.6875235
1688,14061687.0,01/15/2015 12:00:00 AM,8:16:00,W,M,1.0,N,8600 BLOCK RESEARCH BOULEVARD,N,,,30.3614791,-97.71798899999999
1689,14061688.0,01/15/2015 12:00:00 AM,8:26:00,W,M,1.0,N,I35,N,,,30.2649227,-97.73501300000001
1690,14061689.0,01/15/2015 12:00:00 AM,8:57:00,H,M,1.0,N,8600 BLOCK RESEARCH BOULEVARD,N,,,30.3614791,-97.71798899999999
1691,14061690.0,01/15/2015 12:00:00 AM,9:20:00,H,M,1.0,N,8300 BLOCK RESEARCH BOULEVARD,N,,,30.3560459,-97.71591509999999
1692,14061691.0,01/15/2015 12:00:00 AM,1:42:00,W,M,1.0,N,183,N,,,30.170886,-97.6908672
1693,14061692.0,01/15/2015 12:00:00 AM,10:25:00,B,M,2.0,N,I 35,N,,,30.2649227,-97.73501300000001
1694,14061693.0,01/15/2015 12:00:00 AM,11:05:00,W,F,1.0,N,I 35,N,,,30.2649227,-97.73501300000001
1695,14061694.0,02/06/2015 12:00:00 AM,7:29:00,B,F,1.0,N,8200 RESEARCH BOULEVARD,N,,,30.354396,-97.7167115
1696,14061695.0,02/06/2015 12:00:00 AM,8:34:00,A,M,1.0,N,7800 NORTH MOPAC EXPRESSWAY,N,,,30.359087,-97.74609
1697,14061826.0,01/15/2015 12:00:00 AM,10:15:00,H,M,1.0,N,1800 BLOCK EAST 2ND STREET,N,,,30.258362,-97.725174
1698,14061906.0,08/25/2015 12:00:00 AM,0:00:00,W,F,1.0,N,EAST 5TH STREET,N,,,30.2593112,-97.7190772
1699,14061907.0,09/02/2015 12:00:00 AM,8:26:00,H,F,1.0,N,1500 BLOCK EAST 11TH STREET,N,,,30.267809,-97.72534
1700,14061908.0,09/02/2015 12:00:00 AM,15:06:00,W,M,1.0,N,300 BLOCK CHICON STREET,N,,,30.25898,-97.72377
1701,14061909.0,09/12/2015 12:00:00 AM,15:00:00,W,M,5.0,N,50 BLOCK NORTH IH 35,N,,,30.2561447,-97.7380293
1702,14061910.0,09/12/2015 12:00:00 AM,16:00:00,ME,M,5.0,N,200 BLOCK NORTH IH 35 SERVICE ROAD,N,,,30.3733721,-97.6785463
1703,14061911.0,09/21/2015 12:00:00 AM,9:27:00,W,F,1.0,N,NECHES STREET,N,,,30.268639,-97.737563
1704,14061912.0,09/25/2015 12:00:00 AM,10:34:00,W,M,1.0,N,CHALMERS,N,,,30.2587117,-97.7262368
1705,14061913.0,10/07/2015 12:00:00 AM,20:46:00,W,M,1.0,N,CESAR CHAVEZ,N,,,30.2563647,-97.7335226
1706,14061914.0,10/07/2015 12:00:00 AM,8:56:00,H,F,1.0,N,1400 BLOCK CESAR CHAVEZ STREET,N,,,30.259172,-97.73049
1707,14061915.0,10/07/2015 12:00:00 AM,10:40:00,W,M,1.0,N,EAST 6TH STREET,N,,,30.263388,-97.7275389
